Source,Target,Sort,Time
900929,39,3,2008/12/31
900929,200771,3,2008/12/31
900929,600295,3,2008/12/31
900929,600320,3,2008/12/31
900929,600611,3,2008/12/31
900929,600619,3,2008/12/31
900929,600623,3,2008/12/31
900929,600648,3,2008/12/31
900929,600663,3,2008/12/31
900929,600680,3,2008/12/31
900929,600726,3,2008/12/31
900929,600776,3,2008/12/31
900929,600819,3,2008/12/31
900929,600827,3,2008/12/31
900929,600835,3,2008/12/31
900929,900949,3,2008/12/31
900949,2,3,2008/12/31
900949,37,3,2008/12/31
900949,39,3,2008/12/31
900949,200771,3,2008/12/31
900949,600295,3,2008/12/31
900949,600320,3,2008/12/31
900949,600611,3,2008/12/31
900949,600619,3,2008/12/31
900949,600623,3,2008/12/31
900949,600648,3,2008/12/31
900949,600663,3,2008/12/31
900949,600680,3,2008/12/31
900949,600726,3,2008/12/31
900949,600776,3,2008/12/31
900949,600819,3,2008/12/31
900949,600827,3,2008/12/31
900949,600835,3,2008/12/31
900949,900929,3,2008/12/31
18,58,3,2008/12/31
18,600751,3,2008/12/31
58,18,3,2008/12/31
58,600751,3,2008/12/31
600751,18,3,2008/12/31
600751,58,3,2008/12/31
26,428,3,2008/12/31
26,582,3,2008/12/31
26,683,3,2008/12/31
26,969,3,2008/12/31
26,600004,3,2008/12/31
26,600018,3,2008/12/31
26,600029,3,2008/12/31
26,600098,3,2008/12/31
26,600115,3,2008/12/31
26,600283,3,2008/12/31
26,600527,3,2008/12/31
26,600547,3,2008/12/31
26,600585,3,2008/12/31
26,600592,3,2008/12/31
26,600663,3,2008/12/31
26,600895,3,2008/12/31
26,601111,3,2008/12/31
26,601857,3,2008/12/31
26,601991,3,2008/12/31
428,26,3,2008/12/31
428,582,3,2008/12/31
428,683,3,2008/12/31
428,969,3,2008/12/31
428,600004,3,2008/12/31
428,600018,3,2008/12/31
428,600029,3,2008/12/31
428,600098,3,2008/12/31
428,600115,3,2008/12/31
428,600283,3,2008/12/31
428,600527,3,2008/12/31
428,600547,3,2008/12/31
428,600585,3,2008/12/31
428,600592,3,2008/12/31
428,600663,3,2008/12/31
428,600895,3,2008/12/31
428,601111,3,2008/12/31
428,601857,3,2008/12/31
428,601991,3,2008/12/31
582,26,3,2008/12/31
582,428,3,2008/12/31
582,683,3,2008/12/31
582,969,3,2008/12/31
582,600004,3,2008/12/31
582,600018,3,2008/12/31
582,600029,3,2008/12/31
582,600098,3,2008/12/31
582,600115,3,2008/12/31
582,600283,3,2008/12/31
582,600527,3,2008/12/31
582,600547,3,2008/12/31
582,600585,3,2008/12/31
582,600592,3,2008/12/31
582,600663,3,2008/12/31
582,600895,3,2008/12/31
582,601111,3,2008/12/31
582,601857,3,2008/12/31
582,601991,3,2008/12/31
683,26,3,2008/12/31
683,428,3,2008/12/31
683,582,3,2008/12/31
683,969,3,2008/12/31
683,600004,3,2008/12/31
683,600018,3,2008/12/31
683,600029,3,2008/12/31
683,600098,3,2008/12/31
683,600115,3,2008/12/31
683,600283,3,2008/12/31
683,600527,3,2008/12/31
683,600547,3,2008/12/31
683,600585,3,2008/12/31
683,600592,3,2008/12/31
683,600663,3,2008/12/31
683,600895,3,2008/12/31
683,601111,3,2008/12/31
683,601857,3,2008/12/31
683,601991,3,2008/12/31
969,26,3,2008/12/31
969,428,3,2008/12/31
969,582,3,2008/12/31
969,683,3,2008/12/31
969,600004,3,2008/12/31
969,600018,3,2008/12/31
969,600029,3,2008/12/31
969,600098,3,2008/12/31
969,600115,3,2008/12/31
969,600283,3,2008/12/31
969,600527,3,2008/12/31
969,600547,3,2008/12/31
969,600585,3,2008/12/31
969,600592,3,2008/12/31
969,600663,3,2008/12/31
969,600895,3,2008/12/31
969,601111,3,2008/12/31
969,601857,3,2008/12/31
969,601991,3,2008/12/31
600004,26,3,2008/12/31
600004,428,3,2008/12/31
600004,582,3,2008/12/31
600004,683,3,2008/12/31
600004,969,3,2008/12/31
600004,600018,3,2008/12/31
600004,600029,3,2008/12/31
600004,600098,3,2008/12/31
600004,600115,3,2008/12/31
600004,600283,3,2008/12/31
600004,600527,3,2008/12/31
600004,600547,3,2008/12/31
600004,600585,3,2008/12/31
600004,600592,3,2008/12/31
600004,600663,3,2008/12/31
600004,600895,3,2008/12/31
600004,601111,3,2008/12/31
600004,601857,3,2008/12/31
600004,601991,3,2008/12/31
600018,26,3,2008/12/31
600018,428,3,2008/12/31
600018,582,3,2008/12/31
600018,683,3,2008/12/31
600018,969,3,2008/12/31
600018,600004,3,2008/12/31
600018,600029,3,2008/12/31
600018,600098,3,2008/12/31
600018,600115,3,2008/12/31
600018,600283,3,2008/12/31
600018,600527,3,2008/12/31
600018,600547,3,2008/12/31
600018,600585,3,2008/12/31
600018,600592,3,2008/12/31
600018,600663,3,2008/12/31
600018,600895,3,2008/12/31
600018,601111,3,2008/12/31
600018,601857,3,2008/12/31
600018,601991,3,2008/12/31
600029,26,3,2008/12/31
600029,428,3,2008/12/31
600029,582,3,2008/12/31
600029,683,3,2008/12/31
600029,969,3,2008/12/31
600029,600004,3,2008/12/31
600029,600018,3,2008/12/31
600029,600098,3,2008/12/31
600029,600115,3,2008/12/31
600029,600283,3,2008/12/31
600029,600527,3,2008/12/31
600029,600547,3,2008/12/31
600029,600585,3,2008/12/31
600029,600592,3,2008/12/31
600029,600663,3,2008/12/31
600029,600895,3,2008/12/31
600029,601111,3,2008/12/31
600029,601857,3,2008/12/31
600029,601991,3,2008/12/31
600098,26,3,2008/12/31
600098,428,3,2008/12/31
600098,582,3,2008/12/31
600098,683,3,2008/12/31
600098,969,3,2008/12/31
600098,600004,3,2008/12/31
600098,600018,3,2008/12/31
600098,600029,3,2008/12/31
600098,600115,3,2008/12/31
600098,600283,3,2008/12/31
600098,600527,3,2008/12/31
600098,600547,3,2008/12/31
600098,600585,3,2008/12/31
600098,600592,3,2008/12/31
600098,600663,3,2008/12/31
600098,600895,3,2008/12/31
600098,601111,3,2008/12/31
600098,601857,3,2008/12/31
600098,601991,3,2008/12/31
600115,26,3,2008/12/31
600115,428,3,2008/12/31
600115,582,3,2008/12/31
600115,683,3,2008/12/31
600115,969,3,2008/12/31
600115,600004,3,2008/12/31
600115,600018,3,2008/12/31
600115,600029,3,2008/12/31
600115,600098,3,2008/12/31
600115,600283,3,2008/12/31
600115,600527,3,2008/12/31
600115,600547,3,2008/12/31
600115,600585,3,2008/12/31
600115,600592,3,2008/12/31
600115,600663,3,2008/12/31
600115,600895,3,2008/12/31
600115,601111,3,2008/12/31
600115,601857,3,2008/12/31
600115,601991,3,2008/12/31
600283,26,3,2008/12/31
600283,428,3,2008/12/31
600283,582,3,2008/12/31
600283,683,3,2008/12/31
600283,969,3,2008/12/31
600283,600004,3,2008/12/31
600283,600018,3,2008/12/31
600283,600029,3,2008/12/31
600283,600098,3,2008/12/31
600283,600115,3,2008/12/31
600283,600527,3,2008/12/31
600283,600547,3,2008/12/31
600283,600585,3,2008/12/31
600283,600592,3,2008/12/31
600283,600663,3,2008/12/31
600283,600895,3,2008/12/31
600283,601111,3,2008/12/31
600283,601857,3,2008/12/31
600283,601991,3,2008/12/31
600527,26,3,2008/12/31
600527,428,3,2008/12/31
600527,582,3,2008/12/31
600527,683,3,2008/12/31
600527,969,3,2008/12/31
600527,600004,3,2008/12/31
600527,600018,3,2008/12/31
600527,600029,3,2008/12/31
600527,600098,3,2008/12/31
600527,600115,3,2008/12/31
600527,600283,3,2008/12/31
600527,600547,3,2008/12/31
600527,600585,3,2008/12/31
600527,600592,3,2008/12/31
600527,600663,3,2008/12/31
600527,600895,3,2008/12/31
600527,601111,3,2008/12/31
600527,601857,3,2008/12/31
600527,601991,3,2008/12/31
600547,26,3,2008/12/31
600547,428,3,2008/12/31
600547,582,3,2008/12/31
600547,683,3,2008/12/31
600547,969,3,2008/12/31
600547,600004,3,2008/12/31
600547,600018,3,2008/12/31
600547,600029,3,2008/12/31
600547,600098,3,2008/12/31
600547,600115,3,2008/12/31
600547,600283,3,2008/12/31
600547,600527,3,2008/12/31
600547,600585,3,2008/12/31
600547,600592,3,2008/12/31
600547,600663,3,2008/12/31
600547,600895,3,2008/12/31
600547,601111,3,2008/12/31
600547,601857,3,2008/12/31
600547,601991,3,2008/12/31
600585,26,3,2008/12/31
600585,428,3,2008/12/31
600585,582,3,2008/12/31
600585,683,3,2008/12/31
600585,969,3,2008/12/31
600585,600004,3,2008/12/31
600585,600018,3,2008/12/31
600585,600029,3,2008/12/31
600585,600098,3,2008/12/31
600585,600115,3,2008/12/31
600585,600283,3,2008/12/31
600585,600527,3,2008/12/31
600585,600547,3,2008/12/31
600585,600592,3,2008/12/31
600585,600663,3,2008/12/31
600585,600895,3,2008/12/31
600585,601111,3,2008/12/31
600585,601857,3,2008/12/31
600585,601991,3,2008/12/31
600592,26,3,2008/12/31
600592,428,3,2008/12/31
600592,582,3,2008/12/31
600592,683,3,2008/12/31
600592,969,3,2008/12/31
600592,600004,3,2008/12/31
600592,600018,3,2008/12/31
600592,600029,3,2008/12/31
600592,600098,3,2008/12/31
600592,600115,3,2008/12/31
600592,600283,3,2008/12/31
600592,600527,3,2008/12/31
600592,600547,3,2008/12/31
600592,600585,3,2008/12/31
600592,600663,3,2008/12/31
600592,600895,3,2008/12/31
600592,601111,3,2008/12/31
600592,601857,3,2008/12/31
600592,601991,3,2008/12/31
600663,26,3,2008/12/31
600663,428,3,2008/12/31
600663,582,3,2008/12/31
600663,683,3,2008/12/31
600663,969,3,2008/12/31
600663,600004,3,2008/12/31
600663,600018,3,2008/12/31
600663,600029,3,2008/12/31
600663,600098,3,2008/12/31
600663,600115,3,2008/12/31
600663,600283,3,2008/12/31
600663,600527,3,2008/12/31
600663,600547,3,2008/12/31
600663,600585,3,2008/12/31
600663,600592,3,2008/12/31
600663,600895,3,2008/12/31
600663,601111,3,2008/12/31
600663,601857,3,2008/12/31
600663,601991,3,2008/12/31
600895,26,3,2008/12/31
600895,428,3,2008/12/31
600895,582,3,2008/12/31
600895,683,3,2008/12/31
600895,969,3,2008/12/31
600895,600004,3,2008/12/31
600895,600018,3,2008/12/31
600895,600029,3,2008/12/31
600895,600098,3,2008/12/31
600895,600115,3,2008/12/31
600895,600283,3,2008/12/31
600895,600527,3,2008/12/31
600895,600547,3,2008/12/31
600895,600585,3,2008/12/31
600895,600592,3,2008/12/31
600895,600663,3,2008/12/31
600895,601111,3,2008/12/31
600895,601857,3,2008/12/31
600895,601991,3,2008/12/31
601111,26,3,2008/12/31
601111,428,3,2008/12/31
601111,582,3,2008/12/31
601111,683,3,2008/12/31
601111,969,3,2008/12/31
601111,600004,3,2008/12/31
601111,600018,3,2008/12/31
601111,600029,3,2008/12/31
601111,600098,3,2008/12/31
601111,600115,3,2008/12/31
601111,600283,3,2008/12/31
601111,600527,3,2008/12/31
601111,600547,3,2008/12/31
601111,600585,3,2008/12/31
601111,600592,3,2008/12/31
601111,600663,3,2008/12/31
601111,600895,3,2008/12/31
601111,601857,3,2008/12/31
601111,601991,3,2008/12/31
601857,26,3,2008/12/31
601857,428,3,2008/12/31
601857,582,3,2008/12/31
601857,683,3,2008/12/31
601857,969,3,2008/12/31
601857,600004,3,2008/12/31
601857,600018,3,2008/12/31
601857,600029,3,2008/12/31
601857,600098,3,2008/12/31
601857,600115,3,2008/12/31
601857,600283,3,2008/12/31
601857,600527,3,2008/12/31
601857,600547,3,2008/12/31
601857,600585,3,2008/12/31
601857,600592,3,2008/12/31
601857,600663,3,2008/12/31
601857,600895,3,2008/12/31
601857,601111,3,2008/12/31
601857,601991,3,2008/12/31
601991,26,3,2008/12/31
601991,428,3,2008/12/31
601991,582,3,2008/12/31
601991,683,3,2008/12/31
601991,969,3,2008/12/31
601991,600004,3,2008/12/31
601991,600018,3,2008/12/31
601991,600029,3,2008/12/31
601991,600098,3,2008/12/31
601991,600115,3,2008/12/31
601991,600283,3,2008/12/31
601991,600527,3,2008/12/31
601991,600547,3,2008/12/31
601991,600585,3,2008/12/31
601991,600592,3,2008/12/31
601991,600663,3,2008/12/31
601991,600895,3,2008/12/31
601991,601111,3,2008/12/31
601991,601857,3,2008/12/31
527,651,3,2008/12/31
527,600007,3,2008/12/31
651,527,3,2008/12/31
651,600007,3,2008/12/31
600007,527,3,2008/12/31
600007,651,3,2008/12/31
600359,600425,3,2008/12/31
600425,600359,3,2008/12/31
600621,600638,3,2008/12/31
600621,600651,3,2008/12/31
600638,600621,3,2008/12/31
600638,600651,3,2008/12/31
600651,600621,3,2008/12/31
600651,600638,3,2008/12/31
515,569,3,2008/12/31
515,629,3,2008/12/31
515,600758,3,2008/12/31
515,600771,3,2008/12/31
569,515,3,2008/12/31
569,629,3,2008/12/31
569,600758,3,2008/12/31
569,600771,3,2008/12/31
629,515,3,2008/12/31
629,569,3,2008/12/31
629,600758,3,2008/12/31
629,600771,3,2008/12/31
600758,515,3,2008/12/31
600758,569,3,2008/12/31
600758,629,3,2008/12/31
600758,600771,3,2008/12/31
600771,515,3,2008/12/31
600771,569,3,2008/12/31
600771,629,3,2008/12/31
600771,600758,3,2008/12/31
33,611,3,2008/12/31
33,600622,3,2008/12/31
611,33,3,2008/12/31
611,600622,3,2008/12/31
600622,33,3,2008/12/31
600622,611,3,2008/12/31
859,2208,3,2008/12/31
859,600444,3,2008/12/31
2208,859,3,2008/12/31
2208,600444,3,2008/12/31
600444,859,3,2008/12/31
600444,2208,3,2008/12/31
401,885,3,2008/12/31
401,600318,3,2008/12/31
401,600802,3,2008/12/31
885,401,3,2008/12/31
885,600318,3,2008/12/31
885,600802,3,2008/12/31
600318,401,3,2008/12/31
600318,885,3,2008/12/31
600318,600802,3,2008/12/31
600802,401,3,2008/12/31
600802,885,3,2008/12/31
600802,600318,3,2008/12/31
868,600418,3,2008/12/31
600418,868,3,2008/12/31
728,600218,3,2008/12/31
600218,728,3,2008/12/31
723,2204,3,2008/12/31
723,600012,3,2008/12/31
2204,723,3,2008/12/31
2204,600012,3,2008/12/31
600012,723,3,2008/12/31
600012,2204,3,2008/12/31
2018,600418,3,2008/12/31
2018,600577,3,2008/12/31
600418,2018,3,2008/12/31
600418,600577,3,2008/12/31
600577,2018,3,2008/12/31
600577,600418,3,2008/12/31
600104,600861,3,2008/12/31
600861,600104,3,2008/12/31
2234,600102,3,2008/12/31
2234,600409,3,2008/12/31
600102,2234,3,2008/12/31
600102,600409,3,2008/12/31
600409,2234,3,2008/12/31
600409,600102,3,2008/12/31
2172,2245,3,2008/12/31
2245,2172,3,2008/12/31
426,600373,3,2008/12/31
600373,426,3,2008/12/31
514,692,3,2008/12/31
692,514,3,2008/12/31
600000,600612,3,2008/12/31
600000,600615,3,2008/12/31
600000,600631,3,2008/12/31
600000,600633,3,2008/12/31
600000,600655,3,2008/12/31
600000,600822,3,2008/12/31
600000,600827,3,2008/12/31
600000,600833,3,2008/12/31
600000,600838,3,2008/12/31
600000,600884,3,2008/12/31
600612,600000,3,2008/12/31
600612,600615,3,2008/12/31
600612,600631,3,2008/12/31
600612,600633,3,2008/12/31
600612,600655,3,2008/12/31
600612,600822,3,2008/12/31
600612,600827,3,2008/12/31
600612,600833,3,2008/12/31
600612,600838,3,2008/12/31
600612,600884,3,2008/12/31
600615,600000,3,2008/12/31
600615,600612,3,2008/12/31
600615,600631,3,2008/12/31
600615,600633,3,2008/12/31
600615,600655,3,2008/12/31
600615,600822,3,2008/12/31
600615,600827,3,2008/12/31
600615,600833,3,2008/12/31
600615,600838,3,2008/12/31
600615,600884,3,2008/12/31
600631,600000,3,2008/12/31
600631,600612,3,2008/12/31
600631,600615,3,2008/12/31
600631,600633,3,2008/12/31
600631,600655,3,2008/12/31
600631,600822,3,2008/12/31
600631,600827,3,2008/12/31
600631,600833,3,2008/12/31
600631,600838,3,2008/12/31
600631,600884,3,2008/12/31
600633,600000,3,2008/12/31
600633,600612,3,2008/12/31
600633,600615,3,2008/12/31
600633,600631,3,2008/12/31
600633,600655,3,2008/12/31
600633,600822,3,2008/12/31
600633,600827,3,2008/12/31
600633,600833,3,2008/12/31
600633,600838,3,2008/12/31
600633,600884,3,2008/12/31
600655,600000,3,2008/12/31
600655,600612,3,2008/12/31
600655,600615,3,2008/12/31
600655,600631,3,2008/12/31
600655,600633,3,2008/12/31
600655,600822,3,2008/12/31
600655,600827,3,2008/12/31
600655,600833,3,2008/12/31
600655,600838,3,2008/12/31
600655,600884,3,2008/12/31
600822,600000,3,2008/12/31
600822,600612,3,2008/12/31
600822,600615,3,2008/12/31
600822,600631,3,2008/12/31
600822,600633,3,2008/12/31
600822,600655,3,2008/12/31
600822,600827,3,2008/12/31
600822,600833,3,2008/12/31
600822,600838,3,2008/12/31
600822,600884,3,2008/12/31
600827,600000,3,2008/12/31
600827,600612,3,2008/12/31
600827,600615,3,2008/12/31
600827,600631,3,2008/12/31
600827,600633,3,2008/12/31
600827,600655,3,2008/12/31
600827,600822,3,2008/12/31
600827,600833,3,2008/12/31
600827,600838,3,2008/12/31
600827,600884,3,2008/12/31
600833,600000,3,2008/12/31
600833,600612,3,2008/12/31
600833,600615,3,2008/12/31
600833,600631,3,2008/12/31
600833,600633,3,2008/12/31
600833,600655,3,2008/12/31
600833,600822,3,2008/12/31
600833,600827,3,2008/12/31
600833,600838,3,2008/12/31
600833,600884,3,2008/12/31
600838,600000,3,2008/12/31
600838,600612,3,2008/12/31
600838,600615,3,2008/12/31
600838,600631,3,2008/12/31
600838,600633,3,2008/12/31
600838,600655,3,2008/12/31
600838,600822,3,2008/12/31
600838,600827,3,2008/12/31
600838,600833,3,2008/12/31
600838,600884,3,2008/12/31
600884,600000,3,2008/12/31
600884,600612,3,2008/12/31
600884,600615,3,2008/12/31
600884,600631,3,2008/12/31
600884,600633,3,2008/12/31
600884,600655,3,2008/12/31
600884,600822,3,2008/12/31
600884,600827,3,2008/12/31
600884,600833,3,2008/12/31
600884,600838,3,2008/12/31
600293,600552,3,2008/12/31
600552,600293,3,2008/12/31
600010,600111,3,2008/12/31
600111,600010,3,2008/12/31
796,600967,3,2008/12/31
600967,796,3,2008/12/31
796,600091,3,2008/12/31
796,600191,3,2008/12/31
600091,796,3,2008/12/31
600091,600191,3,2008/12/31
600191,796,3,2008/12/31
600191,600091,3,2008/12/31
600581,600721,3,2008/12/31
600721,600581,3,2008/12/31
60,825,3,2008/12/31
60,983,3,2008/12/31
60,600019,3,2008/12/31
60,600150,3,2008/12/31
60,600282,3,2008/12/31
60,600718,3,2008/12/31
60,600782,3,2008/12/31
60,601666,3,2008/12/31
60,601958,3,2008/12/31
825,60,3,2008/12/31
825,983,3,2008/12/31
825,600019,3,2008/12/31
825,600150,3,2008/12/31
825,600282,3,2008/12/31
825,600718,3,2008/12/31
825,600782,3,2008/12/31
825,601666,3,2008/12/31
825,601958,3,2008/12/31
983,60,3,2008/12/31
983,825,3,2008/12/31
983,600019,3,2008/12/31
983,600150,3,2008/12/31
983,600282,3,2008/12/31
983,600718,3,2008/12/31
983,600782,3,2008/12/31
983,601666,3,2008/12/31
983,601958,3,2008/12/31
600019,60,3,2008/12/31
600019,825,3,2008/12/31
600019,983,3,2008/12/31
600019,600150,3,2008/12/31
600019,600282,3,2008/12/31
600019,600718,3,2008/12/31
600019,600782,3,2008/12/31
600019,601666,3,2008/12/31
600019,601958,3,2008/12/31
600150,60,3,2008/12/31
600150,825,3,2008/12/31
600150,983,3,2008/12/31
600150,600019,3,2008/12/31
600150,600282,3,2008/12/31
600150,600718,3,2008/12/31
600150,600782,3,2008/12/31
600150,601666,3,2008/12/31
600150,601958,3,2008/12/31
600282,60,3,2008/12/31
600282,825,3,2008/12/31
600282,983,3,2008/12/31
600282,600019,3,2008/12/31
600282,600150,3,2008/12/31
600282,600718,3,2008/12/31
600282,600782,3,2008/12/31
600282,601666,3,2008/12/31
600282,601958,3,2008/12/31
600718,60,3,2008/12/31
600718,825,3,2008/12/31
600718,983,3,2008/12/31
600718,600019,3,2008/12/31
600718,600150,3,2008/12/31
600718,600282,3,2008/12/31
600718,600782,3,2008/12/31
600718,601666,3,2008/12/31
600718,601958,3,2008/12/31
600782,60,3,2008/12/31
600782,825,3,2008/12/31
600782,983,3,2008/12/31
600782,600019,3,2008/12/31
600782,600150,3,2008/12/31
600782,600282,3,2008/12/31
600782,600718,3,2008/12/31
600782,601666,3,2008/12/31
600782,601958,3,2008/12/31
601666,60,3,2008/12/31
601666,825,3,2008/12/31
601666,983,3,2008/12/31
601666,600019,3,2008/12/31
601666,600150,3,2008/12/31
601666,600282,3,2008/12/31
601666,600718,3,2008/12/31
601666,600782,3,2008/12/31
601666,601958,3,2008/12/31
601958,60,3,2008/12/31
601958,825,3,2008/12/31
601958,983,3,2008/12/31
601958,600019,3,2008/12/31
601958,600150,3,2008/12/31
601958,600282,3,2008/12/31
601958,600718,3,2008/12/31
601958,600782,3,2008/12/31
601958,601666,3,2008/12/31
931,600601,3,2008/12/31
600601,931,3,2008/12/31
600289,600730,3,2008/12/31
600730,600289,3,2008/12/31
2125,600733,3,2008/12/31
600733,2125,3,2008/12/31
430,600076,3,2008/12/31
430,600657,3,2008/12/31
600076,430,3,2008/12/31
600076,600657,3,2008/12/31
600657,430,3,2008/12/31
600657,600076,3,2008/12/31
608,829,3,2008/12/31
829,608,3,2008/12/31
792,2186,3,2008/12/31
2186,792,3,2008/12/31
882,600361,3,2008/12/31
600361,882,3,2008/12/31
600246,600682,3,2008/12/31
600682,600246,3,2008/12/31
905,998,3,2008/12/31
905,600359,3,2008/12/31
998,905,3,2008/12/31
998,600359,3,2008/12/31
600359,905,3,2008/12/31
600359,998,3,2008/12/31
