Stkcd,Accper,Typrep,net_profit,A003100000,net_property,group,Msmvttl,Mretwd,Mnvaltrd
422,03/31/2015,A,11429740.75,6137595034.3,7565368598.9,1,7994006.6233,0.09,7353530947.3
422,06/30/2015,A,36570398.04,6737481285.4,8175508935.2,2,7102125.6933,-0.103333333,8437388769
422,09/30/2015,A,42698358.09,6741089883.4,8174169810.7,3,6240173.65,0.03,3022216701
423,03/31/2015,A,528379671.2,6448547669.3,6555998858.6,1,33180692.643,0.15,24000998096
423,06/30/2015,A,774299831.3,6696167542.5,6789209651,2,31484596.793,-0.086666667,23666529911
423,09/30/2015,A,1134302924,6514250516.8,6609655285.5,3,29457130.027,0.0233333333,9711874160.7
425,03/31/2015,A,-425466453.1,20805069819,21097177452,1,35161681.293,0.03,27373404995
425,06/30/2015,A,-25758157.11,21224335808,21505662577,2,29391922.533,-0.026666667,25783154637
425,09/30/2015,A,-36438566.75,21248935293,21517682604,3,30509665.7,0.0033333333,26836037283
426,03/31/2015,A,7837821.93,2764060410.2,2766437168.1,1,8822840.1233,0.1033333333,5769349245.7
426,06/30/2015,A,20217890.09,2753410451,2755785884.2,2,7840866.375,-0.19,6345296726.5
426,09/30/2015,A,21983675.98,2754360915.7,2756735476.5,3,8428856.74,0.45,4077030342
428,03/31/2015,A,-51977788.55,1491830440.4,1766021346.9,1,7433694.84,0.2166666667,5358434562.3
428,06/30/2015,A,25271198.71,1585929162.8,1843270334.2,2,6144420.88,-0.173333333,6398965760
428,09/30/2015,A,12105581.73,1561897269.9,1830104717.2,3,7051871,0.1033333333,3364328654.3
429,03/31/2015,A,108262136.4,5070837600.4,5943990437,1,5645505.555,0.155,1196452433.8
429,06/30/2015,A,267298444.1,5235242444.5,6116467391.9,2,5804469.91,-0.025,2636646596
429,09/30/2015,A,453372895.1,5048500361.6,5954364525.8,3,5435067.0267,0.02,1305031495
430,03/31/2015,A,-4790158.02,489022275.44,493683870.81,1,3806174.3167,0.15,2605604842.3
430,06/30/2015,A,48454988.22,540614689.73,546630678.69,2,3797618.7133,-0.083333333,4003080233
430,09/30/2015,A,130630121.5,625384485.76,631474352.77,3,3953758.4867,0.1166666667,3357944681.3
488,03/31/2015,A,82587435.42,14005559501,14422734508,1,10071459.1,0.1766666667,8538640828
488,06/30/2015,A,253713266,13938653300,14346703427,2,8895094.8633,-0.133333333,9224758633
488,09/30/2015,A,525467739.2,16531169469,16926036501,3,8917360.4333,0.1066666667,5245438654.7
498,03/31/2015,A,33156151.11,2679741463.3,2682829283,1,8856566.19,0.1233333333,6271813259.7
498,06/30/2015,A,118920804.9,2771362065,2773593665.5,2,8766955.0667,-0.066666667,6761820377.7
498,09/30/2015,A,205414944,2860742884.6,2863389260.3,3,7325709.47,0.0133333333,2181751958
501,03/31/2015,A,262668143.5,3818409791.4,4027734109.4,1,11059044.84,0.1266666667,3954259550.3
501,06/30/2015,A,437123782.5,3809430821.1,3811602451.5,2,9719963.5067,-0.113333333,5142349470
501,09/30/2015,A,554725333,3956904085.9,3959283013.7,3,9346118.7567,0.03,2085351606
502,03/31/2015,A,-2567650.46,200960460.8,222775558.67,1,,,
502,06/30/2015,A,-5154809.79,198470936.91,220213164.56,2,,,
502,09/30/2015,A,-8702396.15,194834166.9,216665578.2,3,4547178.4,0.3633333333,6522501117
503,03/31/2015,A,-22534172.32,1293462030.4,1307421378.9,1,47653311.997,0.14,12988237082
503,06/30/2015,A,-52776362.39,1288164954.5,1297854459.2,2,32804014.373,-0.263333333,21969363594
503,09/30/2015,A,-109251239.8,1232788464.6,1238495493,3,27536916.257,0.1233333333,33619688029
504,03/31/2015,A,-3879519.13,900193.61,3147647.55,1,7426883.22,0.39,5028764292.7
504,06/30/2015,A,-7434513.87,-2644585.05,-407347.19,2,5211592.7867,-0.246666667,3417181236.8
504,09/30/2015,A,-10539105.91,-5741105.63,-3511939.23,3,6108925.6167,0.2466666667,4256112494
505,03/31/2015,A,68325986.44,-39622390.2,-37746557.55,1,4942989.6233,0.2666666667,3508478366.7
505,06/30/2015,A,18641274.06,-88070500.2,-87431269.93,2,4019269.1867,-0.186666667,6586217799
505,09/30/2015,A,-39429569.16,-143749900.6,-145502113.2,3,3138961.2067,0.0733333333,2719472858
506,03/31/2015,A,-17917590.87,1391736822.5,1506184702.6,1,6410222.55,0.19,7416581868
506,06/30/2015,A,-11580088.72,1405266238.9,1508030726,2,10426676.003,0.2133333333,8364006480
506,09/30/2015,A,-43079719.47,1367691237.3,1474576276.8,3,7782072.11,0.11,4526794363
507,03/31/2015,A,-17585767.06,2428985540.4,2626083852.6,1,9279737.6,0.0566666667,15039883146
507,06/30/2015,A,53195964.19,2485693363.8,2684133382.6,2,6316327.3533,-0.173333333,10076822798
507,09/30/2015,A,59286628.76,2501594565.7,2773623353.8,3,5508363.8133,0.0566666667,4733915302.7
509,03/31/2015,A,-12195617.97,31307730.75,577162.36,1,6923051.74,0.2233333333,6709066905.3
509,06/30/2015,A,-22666652.61,21874873.07,-9210772.2,2,5717846.39,-0.176666667,7810190113.3
509,09/30/2015,A,-29099434.12,14713110.54,-16685753.71,3,5750865.7167,0.19,3826378720
510,03/31/2015,A,-54649516.73,684552099.39,743195141.54,1,,,
510,06/30/2015,A,-74510775.52,663991470.12,718630762.87,2,5586201.27,0.2633333333,4913966978.3
510,09/30/2015,A,-93437269.38,648356703.34,699495112.07,3,4875488.6433,-0.096666667,3259628499.3
511,03/31/2015,A,-4413129.54,1393664178.1,1393664178.1,1,14789548.623,0.1633333333,29084104094
511,06/30/2015,A,11418282.7,1437617010.3,1437617010.3,2,11667652.75,-0.146666667,15448779837
511,09/30/2015,A,22378282.99,1455380507.7,1455380507.7,3,,,
513,03/31/2015,A,203042008.2,4110132509.4,4505562409.1,1,13602061.84,0.1866666667,5290829055
513,06/30/2015,A,372503054.4,4238202782.4,4633352022.5,2,12904805.983,-0.056666667,5387401961.5
513,09/30/2015,A,541648063.3,4184314236.6,4590119070.4,3,11387306.47,-0.15,7372561545
514,03/31/2015,A,-35533214.2,2793605018.9,3351706107.2,1,8707716.3567,0.16,5419526096
514,06/30/2015,A,-96156715.27,2758903092.2,3294750933.3,2,7397058.7933,-0.12,8426391230
514,09/30/2015,A,-41286091.25,2810963645.3,3350139168.3,3,6738917.44,0.1,4259636950
516,03/31/2015,A,97497038.24,1693535183.2,1696806069.2,1,20404926.523,0.2566666667,19290148492
516,06/30/2015,A,157212007.3,3224463992.1,3231123367.2,2,15276946.13,-0.2,17266612705
516,09/30/2015,A,175450884.4,3241779446.9,3248430672.9,3,14107456.873,0.0766666667,13144906545
517,03/31/2015,A,2325681.1,3672354773.4,3672354773.4,1,20476159.27,0.2966666667,8583625758
517,06/30/2015,A,21825671.01,3585724013.8,3585724013.8,2,17447895.217,-0.093333333,6825303502.7
517,09/30/2015,A,23967794.34,3534800762.4,3534800762.4,3,17638930.57,0.2366666667,6056649755.7
518,03/31/2015,A,9651125.86,691165638.75,731243063.78,1,6475908.64,0.09,2841741425
518,06/30/2015,A,2246052.38,685164488.46,723837990.3,2,6100120.615,-0.095,7545996831.7
518,09/30/2015,A,-13431203.54,676442658.31,708160718.38,3,5806697.0933,0.09,5521710827
519,03/31/2015,A,53130040.5,4035139789,4040408689.4,1,14263413.5,0.13,7255879505.3
519,06/30/2015,A,143397888.7,4081832281.6,4086752714,2,19232729.69,0.19,5376416122
519,09/30/2015,A,211511925.6,4150029852.5,4155291168.1,3,,,
520,03/31/2015,A,2045958.6,134972101.29,138102821.52,1,,,
520,06/30/2015,A,109089299.4,242942484.99,242942484.99,2,,,
520,09/30/2015,A,109338415.5,233328192.57,233328192.57,3,,,
521,03/31/2015,A,50646114.97,3476300439.4,3488697328.2,1,5048923.2067,0.12,4205021440.7
521,06/30/2015,A,159042874.8,3526953220.3,3550943166.2,2,4421316.7833,-0.11,5644311776
521,09/30/2015,A,159463163.4,3523152894,3551905045.3,3,3903992.6467,0.04,1717361288
523,03/31/2015,A,1668859.03,1070762507.9,1077977303,1,6716034.6633,0.1533333333,4514508762
523,06/30/2015,A,10152144.35,1070777818,1077705588.6,2,6537969.2267,-0.04,8698428473.7
523,09/30/2015,A,24332539.48,1092898915,1098729039.6,3,6687840.9733,0.03,5573519858.3
524,03/31/2015,A,7193660.18,580024903.71,580024903.71,1,4804687.2033,0.1433333333,2930914318
524,06/30/2015,A,23547539.91,614725281.19,614725281.19,2,4948513.2033,-0.06,5286490078.3
524,09/30/2015,A,29545236.78,583296122.65,583296122.65,3,5210096.7333,0.0566666667,2875574711.3
525,03/31/2015,A,79187319.28,3879817281.9,4022633139.3,1,10510154.713,0.1,4912248329.7
525,06/30/2015,A,177147425.1,3899707060.1,3902944653.9,2,8898800.5533,-0.133333333,4329514199.7
525,09/30/2015,A,221262827.3,3939254005.6,3942789464,3,7571504.6333,0.06,1964060754
526,03/31/2015,A,1709739.07,158096608.19,159337657.9,1,,,
526,06/30/2015,A,2202939.54,158571095.14,159830858.37,2,3874738.91,0.81,4470966106
526,09/30/2015,A,2865470.8,159212334.28,160493389.63,3,5839363.6467,0.26,6507634215.3
528,03/31/2015,A,73254854.15,9142420755.8,9145340431.6,1,15749639.093,0.0833333333,17489454833
528,06/30/2015,A,86605454.74,8974175080.6,8977109738.2,2,11177405.22,-0.163333333,13712989754
528,09/30/2015,A,22101673.13,8894056171.8,8896883967.2,3,9016940.3167,-0.003333333,4099188755.7
529,03/31/2015,A,18820214.5,1081827988.4,1093538220.8,1,8173064.62,0.1266666667,4063800462.7
529,06/30/2015,A,42507779.63,1106010270.5,1117225785.9,2,7908413.0033,0.03,4879114984
529,09/30/2015,A,67379094.35,1130503197.2,1142097100.6,3,,,
530,03/31/2015,A,23000413.35,2047116199.1,2139062236.6,1,4124492.0967,0.1366666667,3314173477.7
530,06/30/2015,A,64683180.93,2891763301.6,2979847698.7,2,3737948.6533,-0.093333333,3729338861.3
530,09/30/2015,A,98921791.33,2526677360.7,2585004775.9,3,3647237.61,0.0233333333,1996952708
531,03/31/2015,A,120429023.5,3280177626.8,3625632288.8,1,10280809.52,0.06,4910253686.3
531,06/30/2015,A,306648721.6,3345248318.5,3638082234,2,7323535.3467,-0.176666667,4710372693
531,09/30/2015,A,399135186.9,3439906900.4,3789098830.2,3,6298194.7267,0.0766666667,2281646678.3
532,03/31/2015,A,14009286.87,684582784.15,881439867.93,1,8099496.96,0.1333333333,4098877674.7
532,06/30/2015,A,28239593.36,692361446.4,902782055.65,2,6820629.02,-0.166666667,5770315786
532,09/30/2015,A,40800520.07,692851659.69,899718757.36,3,6213942.3433,0.23,5243983188
533,03/31/2015,A,59834985.73,1342703630.7,2057463812.8,1,5570279.68,0.2033333333,4312899229
533,06/30/2015,A,105090423.2,1343753050.1,2068187496.4,2,6228857.6,-0.053333333,7597832717.3
533,09/30/2015,A,163385476.1,1367811603,2104683930.3,3,4918609.92,0.0733333333,2156742020.3
534,03/31/2015,A,13387132.5,1259908820.3,1618883731.8,1,6741014.08,0.415,2580331751
534,06/30/2015,A,36049032.4,1276305942.9,1632246831.7,2,4785068.985,-0.215,2124271862.8
534,09/30/2015,A,41371526.64,1284988604.9,1638344050.9,3,,,
536,03/31/2015,A,54168585.11,2807021211.5,4048352640.9,1,17202591.723,0.0833333333,7711173731
536,06/30/2015,A,73918734.89,2808628919.2,4067953042.4,2,10819142.077,-0.206666667,6727267236.3
536,09/30/2015,A,112111011.3,2610983591.3,3192075952.6,3,9956934.88,0.1166666667,3986048723
537,03/31/2015,A,75067443.63,1858593228.7,2573704648.1,1,6434605.64,0.1766666667,9240836241.3
537,06/30/2015,A,155283894.3,1898621394.2,2653921098.8,2,4826381.4967,-0.196666667,8850135925.7
537,09/30/2015,A,215989400.4,1937397784.7,2714626604.8,3,4323918.2667,0.0666666667,5349937426.7
538,03/31/2015,A,561837490.6,11746527112,11856958677,1,73283298.157,0.0633333333,20487925147
538,06/30/2015,A,1251906287,12435535741,12542189487,2,79566409.787,-0.016666667,22300430996
538,09/30/2015,A,2134755534,12801679091,12904338875,3,69089928.623,-0.01,4610916968.7
539,03/31/2015,A,1050566008,22141499239,28620823048,1,37704916.337,0.19,8186993303.3
539,06/30/2015,A,2398136224,22350256396,28540512828,2,41696765.14,-0.063333333,5709177096.7
539,09/30/2015,A,3675984924,23121001042,29401857746,3,31934790.407,0,3360321263.3
540,03/31/2015,A,672949820.7,7667108119,8001064084.5,1,56871836.803,0.28,35353969685
540,06/30/2015,A,1426469951,8427885752.2,8760357689.4,2,43946780.387,-0.143333333,33019068567
540,09/30/2015,A,1919742420,8919019494.9,9257505234.2,3,44262531.255,0.195,13468750491
541,03/31/2015,A,97970797.5,3126382990.8,3174785316.9,1,12914805.157,0.2133333333,11734724833
541,06/30/2015,A,96515596.92,4325397037.2,4371568073.4,2,11011108.13,-0.083333333,14750570387
541,09/30/2015,A,67590370.31,4565039287.4,4609108942.7,3,11771733.153,0.08,6812276055.3
543,03/31/2015,A,605047071.5,9402396087.5,13347208150,1,17310671.707,0.1533333333,10972327340
543,06/30/2015,A,1215887477,9799163663.4,13475395667,2,17366840.99,-0.093333333,10025402399
543,09/30/2015,A,1628386143,8428454064.7,12278975321,3,14483952.403,0.0566666667,7426724366
544,03/31/2015,A,20906947.73,907865374,923785975.72,1,5370333.7933,0.09,5672644987.7
544,06/30/2015,A,38125744.59,914954515.15,931512885.95,2,4767642.0467,-0.11,4426995723.3
544,09/30/2015,A,85122779.69,961399664.41,977959921.05,3,4441595.6867,0.0933333333,3230934624
545,03/31/2015,A,11368233.36,1635321588.3,1635321588.3,1,8445646.58,0.2166666667,3582911283.7
545,06/30/2015,A,65096435.14,1689049790.1,1689049790.1,2,,,
545,09/30/2015,A,94588994.21,1718542349.2,1718542349.2,3,7726903.1433,-0.08,5820205675.3
546,03/31/2015,A,-35177483.51,1604721414.4,1683305660.8,1,7538342.8133,0.3033333333,2583911231
546,06/30/2015,A,10989461.85,1639236118.5,1717642145.8,2,5711107.5633,-0.226666667,3540686948.3
546,09/30/2015,A,174924269,1776609316.9,1894286430,3,6088124.44,0.1866666667,2597978162.7
547,03/31/2015,A,76453237.47,2342579439,2506300582.1,1,23006362.41,0.15,16018071345
547,06/30/2015,A,165703206,2378956331.8,2546575688,2,28979855.06,-0.13,25750821984
547,09/30/2015,A,139359649.7,5129617804.8,5316517834.8,3,26700702.367,0.1066666667,14199418016
548,03/31/2015,A,-1535021.33,1489448990.2,1515406311.9,1,6261830.3233,0.1866666667,7016987322.7
548,06/30/2015,A,-766001.11,1467775872.2,1488214541.6,2,5579568.7133,-0.123333333,11305622202
548,09/30/2015,A,-789846.38,1470434515.3,1488270175.2,3,4220037.6567,0.02,4529626678
550,03/31/2015,A,574049929.2,11172478739,11172478739,1,20995283.447,-0.02,4398063737
550,06/30/2015,A,1081532259,10842643485,10842643485,2,15979676.207,-0.116666667,7752132093
550,09/30/2015,A,1540398485,11301509715,11301509715,3,14432418.487,0.05,1697571346
551,03/31/2015,A,22571329.1,1337650903.6,1760267910.3,1,5450428.72,0.13,5858289185.7
551,06/30/2015,A,41196934.97,1307297494.7,1722939733,2,4420888.4767,-0.163333333,5401141811.7
551,09/30/2015,A,62968102.32,1317653892.7,1736668381.5,3,4158169.01,0.1266666667,3667025173.3
552,03/31/2015,A,67908536.38,6150882645,6151369056.1,1,14049625.483,0.1266666667,4589707778
552,06/30/2015,A,124758877.3,6145780068.2,6146326680.8,2,11903684.317,-0.17,5039036786
552,09/30/2015,A,165330398.5,6143952653.4,6144603162.6,3,9498553.0933,0.05,1642609613.3
553,03/31/2015,A,77027454.49,2087291856.9,2087054807.1,1,5916228.47,0.0666666667,6358671773.7
553,06/30/2015,A,117644348,2071115738.6,2070846194.4,2,4479945.31,-0.123333333,5024187229.8
553,09/30/2015,A,147212802.4,2102300609.4,2102151876.4,3,,,
554,03/31/2015,A,1030395.92,914470160.96,919478851.48,1,6458656.93,0.13,10447515296
554,06/30/2015,A,3712471.98,916296011.87,922160927.54,2,6532378.5733,-0.076666667,17205363699
554,09/30/2015,A,6245028.07,914833440.79,919885550.43,3,5176541.4133,0.0533333333,11015559306
555,03/31/2015,A,15215243.72,2953508067.7,2976271072.7,1,35136899.517,0.19,3813316024.5
555,06/30/2015,A,95369830.7,3014871459,3024181521.6,2,26359558.227,-0.253333333,5201067337
555,09/30/2015,A,173179489.9,3079874334.3,3102517303.3,3,26992848.45,0.1866666667,5131591130
557,03/31/2015,A,124250.68,140661332.09,141160302.85,1,5829851.85,0.1733333333,4366744048.3
557,06/30/2015,A,58961.12,140659762.65,141158200.91,2,4770918.3833,-0.176666667,4075948981.7
557,09/30/2015,A,118946.63,140720208.12,141218186.42,3,4777779.7233,0.1333333333,2021030759.7
558,03/31/2015,A,14805182.13,1648918073.9,1763921621.3,1,13539716.413,0.6933333333,4303468609
558,06/30/2015,A,-11197227.51,1601523849.4,1714415085.9,2,20149137.86,-0.033333333,11208267099
558,09/30/2015,A,-29812266.2,1584766465.5,1721216213,3,16914618.217,0.0466666667,21746723244
559,03/31/2015,A,224212600.3,4185362832.6,4570167595.8,1,37704263.803,0.21,28376613609
559,06/30/2015,A,490112458.9,3855171718.2,4238263396.8,2,43522862.367,-0.04,47695636625
559,09/30/2015,A,617460027.2,3978347063.3,4359703936.1,3,48685036.343,0.0866666667,46323915749
560,03/31/2015,A,5202933.3,1232447738.3,1278102276.7,1,12606458.727,0.25,2452659748.7
560,06/30/2015,A,3667634.66,3552723029,3583745057.2,2,11505093.99,-0.18,2241776726.7
560,09/30/2015,A,7865257.02,3542337776.5,3568285750.7,3,11218661.823,0.1833333333,2307890032.3
561,03/31/2015,A,-23550487.63,923516846.44,1015734917.9,1,8641734.3133,0.2233333333,6439359401.3
561,06/30/2015,A,8526150,948430782.37,1037182895.5,2,7404363.4833,-0.17,6521168009
561,09/30/2015,A,7950869.85,947040369.37,1036603615.3,3,5710178.3833,0.0333333333,3264207638
563,03/31/2015,A,75226049.76,4081720320.9,4081720320.9,1,18248352.547,0.08,13215807380
563,06/30/2015,A,288910610.6,4367701466,4367701466,2,13818865.597,-0.15,8909916358.7
563,09/30/2015,A,342614851.8,4093280834.8,4093280834.8,3,11911837.853,0.07,5007272734.7
564,03/31/2015,A,24498299.62,1735643204,1775811906.6,1,,,
564,06/30/2015,A,37916642.2,1739095428.7,1780041687.8,2,6655868.24,0.5,8633739158
564,09/30/2015,A,45855444.64,2322663318.3,2364352885.7,3,8124074.4633,0.1833333333,8048467719.3
565,03/31/2015,A,8379899.41,644295258.96,646298829.51,1,3994829.6567,0.2533333333,2866046849.3
565,06/30/2015,A,151574868.8,777593621.66,777593621.66,2,6047166.1633,9.251859E-18,15371882904
565,09/30/2015,A,164111639,775058279.33,775058279.33,3,5477715.0433,0.0933333333,7263960561.3
566,03/31/2015,A,58527094.97,2158631296.2,2262028833.6,1,21773625.65,0.3066666667,12597134166
566,06/30/2015,A,116271490.5,2198732319.3,2328441375.9,2,27267021.6,0.03,9872311176
566,09/30/2015,A,237608928.1,2317122376.2,2449948867.3,3,20240310.13,-0.115,9560462706.5
567,03/31/2015,A,515936.62,195666908.26,238100201.62,1,3559752,0.34,2426382281.3
567,06/30/2015,A,14258596.12,209409567.76,209409567.76,2,3591756,-0.245,4311459501.5
567,09/30/2015,A,14475773.24,209626744.88,209626744.88,3,3380832,0.4,4421914674.7
568,03/31/2015,A,565809009.9,10256594985,10364423840,1,35266649.77,0.08,15255723583
568,06/30/2015,A,1060213586,9922857213.1,10003234565,2,37047510.413,-0.013333333,27889543811
568,09/30/2015,A,1385309307,10071890212,10172462983,3,31746996.057,0.0266666667,6221752018.7
570,03/31/2015,A,17614643.3,2033456798.9,2050001213.6,1,4621104.9267,0.1133333333,3723615956.7
570,06/30/2015,A,38217442.56,2121204022.9,2138066976.4,2,4785654.66,-0.066666667,6609728578.3
570,09/30/2015,A,74976353.47,1970007385.9,1987444662.3,3,3979360.98,0.0466666667,3754115029
571,03/31/2015,A,25045993.64,2213046627,2909308337.4,1,6854418.88,0.2966666667,5541798662
571,06/30/2015,A,52167493.66,2223103249.3,2917518403.1,2,5687593.8133,-0.22,7460551235.3
571,09/30/2015,A,89259527.65,2249212505.3,2944497338.8,3,5332119.2,0.15,2944023926.4
572,03/31/2015,A,143473589.7,7340840389.1,9866414298.8,1,12926842.31,0.15,9396607128
572,06/30/2015,A,215368230.6,7405493253.7,9844602944,2,11528901.347,-0.086666667,12022599594
572,09/30/2015,A,105655112.8,7328629972.4,9741286785.6,3,9922639.77,-0.006666667,6165067520
573,03/31/2015,A,-15915538.41,1580436443.6,1598672756.4,1,4782763.04,0.2,5206189197
573,06/30/2015,A,-28313020.25,1571569214.3,1575172490.8,2,3900525.93,-0.146666667,7778110789.7
573,09/30/2015,A,-53440324.19,1547837606,1549992412.2,3,3755216.2933,0.1133333333,3407910580.7
576,03/31/2015,A,-13148296.38,1007187539.1,1014965173.6,1,8390745.8867,0.2733333333,6409170864.3
576,06/30/2015,A,-24456155.24,995883253.53,1003642778.1,2,5715863.49,-0.23,8132889829.3
576,09/30/2015,A,81148671.58,1101494109.7,1109247604.9,3,6961780.01,0.1666666667,4169633099.7
581,03/31/2015,A,445950852.3,11395175314,11819370382,1,30029819.537,0.0566666667,17092772875
581,06/30/2015,A,1070089477,11620569390,12053161445,2,22421341.14,-0.12,16345582425
581,09/30/2015,A,1329357416,11436388410,11864108046,3,18792163.573,4.625929E-18,7718972971.7
582,03/31/2015,A,104270031.8,3551154920.4,3821287209,1,21078348.303,0.0733333333,4750002174.7
582,06/30/2015,A,250516232.6,5702760899.8,5975868331.9,2,18979149.523,-0.116666667,3237348721.3
582,09/30/2015,A,362836594.3,5809602674.5,6075785877.5,3,19147697.603,0.09,2260448234.3
