Stkcd,Accper,Typrep,B002000000
600742,3/31/2015,A,89606204.86
600743,9/30/2015,A,288848558.6
600743,6/30/2015,A,122075453.3
600743,3/31/2015,A,24319261.18
600744,9/30/2015,A,326462343.9
600744,6/30/2015,A,30527605.27
600744,3/31/2015,A,111427603.8
600745,9/30/2015,A,3807366.25
600745,6/30/2015,A,19768093.05
600745,3/31/2015,A,-31394623.28
600746,9/30/2015,A,-21299156.89
600746,6/30/2015,A,-11663702.86
600746,3/31/2015,A,-8297532.8
600747,9/30/2015,A,-53079554.13
600747,6/30/2015,A,-36725014.71
600747,3/31/2015,A,-20441356.47
600748,9/30/2015,A,200387276.4
600748,6/30/2015,A,159208062.3
600748,3/31/2015,A,78314637.55
600749,9/30/2015,A,-33874669.04
600749,6/30/2015,A,-41495288.46
600749,3/31/2015,A,-26903254.92
600750,9/30/2015,A,224365487.7
600750,6/30/2015,A,141134075.3
600750,3/31/2015,A,65402391.76
600751,9/30/2015,A,142575156.7
600751,6/30/2015,A,95307789.55
600751,3/31/2015,A,1758377.14
600753,9/30/2015,A,44427600.87
600753,6/30/2015,A,-1320482.79
600753,3/31/2015,A,-11750.33
600754,9/30/2015,A,470512018
600754,6/30/2015,A,295069966
600754,3/31/2015,A,155089892.1
600755,9/30/2015,A,432414741.8
600755,6/30/2015,A,394713608.7
600755,3/31/2015,A,123095011.4
600756,9/30/2015,A,48910782.06
600756,6/30/2015,A,18914154.46
600756,3/31/2015,A,20190044.89
600757,9/30/2015,A,344696340
600757,6/30/2015,A,250752155.8
600757,3/31/2015,A,58293130.36
600758,9/30/2015,A,3399638.31
600758,6/30/2015,A,9349094.83
600758,3/31/2015,A,12793048.46
600759,9/30/2015,A,8530451.95
600759,6/30/2015,A,16442591.44
600759,3/31/2015,A,2110934.17
600760,9/30/2015,A,-156697511
600760,6/30/2015,A,-103967785
600760,3/31/2015,A,-51994060.63
600761,9/30/2015,A,315118617.6
600761,6/30/2015,A,239170002.1
600761,3/31/2015,A,98106816.03
600763,9/30/2015,A,127270364.8
600763,6/30/2015,A,69861166.89
600763,3/31/2015,A,32097650.81
600764,9/30/2015,A,7767560.85
600764,6/30/2015,A,6659036.09
600764,3/31/2015,A,14471115.06
600765,9/30/2015,A,76946905.99
600765,6/30/2015,A,-38038770.95
600765,3/31/2015,A,20211397.8
600766,9/30/2015,A,24428755.24
600766,6/30/2015,A,1877148.22
600766,3/31/2015,A,1200954.91
600767,9/30/2015,A,-34826513.49
600767,6/30/2015,A,-18864438.61
600767,3/31/2015,A,-10268505.26
600768,9/30/2015,A,-29458951.8
600768,6/30/2015,A,-18393185.15
600768,3/31/2015,A,-9458282.71
600769,9/30/2015,A,6601260.58
600769,6/30/2015,A,6480586.78
600769,3/31/2015,A,1692278.5
600770,9/30/2015,A,99521227.7
600770,6/30/2015,A,93663747.16
600770,3/31/2015,A,47703776.16
600771,9/30/2015,A,961971.05
600771,6/30/2015,A,5198565.95
600771,3/31/2015,A,-1022330.12
600773,9/30/2015,A,33489261.78
600773,6/30/2015,A,30504774.55
600773,3/31/2015,A,9148627.96
600774,9/30/2015,A,5142829.07
600774,6/30/2015,A,6240195.67
600774,3/31/2015,A,3634350.65
600775,9/30/2015,A,150496092.8
600775,6/30/2015,A,109591946.2
600775,3/31/2015,A,42946716.45
600776,9/30/2015,A,96340075.37
600776,6/30/2015,A,75397253.38
600776,3/31/2015,A,27736619.48
600777,9/30/2015,A,-62106799.91
600777,6/30/2015,A,-35328687.26
600777,3/31/2015,A,-27106276.79
600778,9/30/2015,A,82705460.61
600778,6/30/2015,A,91762202.06
600778,3/31/2015,A,39054846.18
600779,9/30/2015,A,70797597.91
600779,6/30/2015,A,50187851.96
600779,3/31/2015,A,48126937.16
600780,9/30/2015,A,274068042.1
600780,6/30/2015,A,205235698.9
600780,3/31/2015,A,138149707.3
600781,9/30/2015,A,27211890.31
600781,6/30/2015,A,16041313.36
600781,3/31/2015,A,7677621.48
600782,9/30/2015,A,-244230706.2
600782,6/30/2015,A,-133786221.3
600782,3/31/2015,A,-116419393.1
600783,9/30/2015,A,233529863.7
600783,6/30/2015,A,226625597.2
600783,3/31/2015,A,72498675.13
600784,9/30/2015,A,8761216.68
600784,6/30/2015,A,2901572.88
600784,3/31/2015,A,-7354157.59
600785,9/30/2015,A,114619996.5
600785,6/30/2015,A,109748389.5
600785,3/31/2015,A,72794892.77
600787,9/30/2015,A,404676855.3
600787,6/30/2015,A,386394536.5
600787,3/31/2015,A,23630729.9
600789,9/30/2015,A,1879103.72
600789,6/30/2015,A,1395344.57
600789,3/31/2015,A,3499058.17
600790,9/30/2015,A,228348994
600790,6/30/2015,A,172044055.3
600790,3/31/2015,A,85624915.48
600791,9/30/2015,A,87442550.43
600791,6/30/2015,A,42409296.15
600791,3/31/2015,A,-11359975.2
600792,9/30/2015,A,-328729774.2
600792,6/30/2015,A,-187654315.3
600792,3/31/2015,A,-78728386.44
600793,9/30/2015,A,-12275232.98
600793,6/30/2015,A,-11216055.15
600793,3/31/2015,A,-2721322.76
600794,9/30/2015,A,76971539.79
600794,6/30/2015,A,76200257.83
600794,3/31/2015,A,27365775.92
600795,9/30/2015,A,7196575381
600795,6/30/2015,A,4810793967
600795,3/31/2015,A,2291841567
600796,9/30/2015,A,19113874.41
600796,6/30/2015,A,14735185.75
600796,3/31/2015,A,6717101.56
600797,9/30/2015,A,14409297.09
600797,6/30/2015,A,51260831.1
600797,3/31/2015,A,-23893678.6
600798,9/30/2015,A,11921764.22
600798,6/30/2015,A,565712.27
600798,3/31/2015,A,-4603225.77
600800,9/30/2015,A,-12149260.79
600800,6/30/2015,A,-2288063.83
600800,3/31/2015,A,-16942400.47
600801,9/30/2015,A,249677759
600801,6/30/2015,A,146210375
600801,3/31/2015,A,33383097
600802,9/30/2015,A,-258170726.7
600802,6/30/2015,A,-159182285.4
600802,3/31/2015,A,-98497019.11
600803,9/30/2015,A,555390313.4
600803,6/30/2015,A,298727092.6
600803,3/31/2015,A,60554706.92
600804,9/30/2015,A,598026428.5
600804,6/30/2015,A,418837033.7
600804,3/31/2015,A,171454138.7
600805,9/30/2015,A,147101734.7
600805,6/30/2015,A,275487891.2
600805,3/31/2015,A,136703467
600806,9/30/2015,A,-50649154.56
600806,6/30/2015,A,-23116454.29
600806,3/31/2015,A,-142051.74
600807,9/30/2015,A,84826775.82
600807,6/30/2015,A,63473154.02
600807,3/31/2015,A,14662825.4
600808,9/30/2015,A,-2784890815
600808,6/30/2015,A,-1360303539
600808,3/31/2015,A,-669116734
600809,9/30/2015,A,377579382.7
600809,6/30/2015,A,291562116.9
600809,3/31/2015,A,225861191.9
600810,9/30/2015,A,3345176.9
600810,6/30/2015,A,-3979898.33
600810,3/31/2015,A,-2224795.65
600811,9/30/2015,A,443997131.1
600811,6/30/2015,A,402366124.6
600811,3/31/2015,A,246897422.7
600812,9/30/2015,A,19645315.47
600812,6/30/2015,A,23124066.37
600812,3/31/2015,A,12308623.8
600814,9/30/2015,A,267621723.4
600814,6/30/2015,A,210143274.2
600814,3/31/2015,A,122262546.2
600815,9/30/2015,A,-275561967.7
600815,6/30/2015,A,-179956116.6
600815,3/31/2015,A,-93087440.99
600816,9/30/2015,A,1213557962
600816,6/30/2015,A,831605099.3
600816,3/31/2015,A,205848068
600817,9/30/2015,A,-1106434.71
600817,6/30/2015,A,879627.17
600817,3/31/2015,A,-712910.29
600818,9/30/2015,A,36726329.18
600818,6/30/2015,A,35813876.78
600818,3/31/2015,A,1379380.03
600819,9/30/2015,A,-115558231.6
600819,6/30/2015,A,-92911808.29
600819,3/31/2015,A,-50655738.98
600820,9/30/2015,A,950489121.4
600820,6/30/2015,A,648735046.2
600820,3/31/2015,A,297938448.2
600821,9/30/2015,A,4560365.38
600821,6/30/2015,A,3564218.44
600821,3/31/2015,A,2403789.86
600822,9/30/2015,A,-799971315.2
600822,6/30/2015,A,-105246486.2
600822,3/31/2015,A,18324793.41
600823,9/30/2015,A,1402558940
600823,6/30/2015,A,1408201725
600823,3/31/2015,A,366939295.6
600824,9/30/2015,A,178076962.3
600824,6/30/2015,A,126539752.4
600824,3/31/2015,A,58287086.38
600825,9/30/2015,A,31867906.59
600825,6/30/2015,A,30566303.26
600825,3/31/2015,A,18705000.29
600826,9/30/2015,A,502596851
600826,6/30/2015,A,429373776.7
600826,3/31/2015,A,72364126.46
600827,9/30/2015,A,1267919270
600827,6/30/2015,A,1283016771
600827,3/31/2015,A,864336546.4
600828,9/30/2015,A,78170463.44
600828,6/30/2015,A,61842351.67
600828,3/31/2015,A,36368398.27
600829,9/30/2015,A,131060261.1
600829,6/30/2015,A,98095464.2
600829,3/31/2015,A,56664896.24
600830,9/30/2015,A,76204287.19
600830,6/30/2015,A,46661105.8
600830,3/31/2015,A,26030361.87
600831,9/30/2015,A,100086878.1
600831,6/30/2015,A,90807814.78
600831,3/31/2015,A,44824386.13
600832,3/31/2015,A,350448573
600833,9/30/2015,A,32473784.7
600833,6/30/2015,A,23193586.96
600833,3/31/2015,A,12030521.01
600834,9/30/2015,A,47358070.27
600834,6/30/2015,A,31171096.17
600834,3/31/2015,A,13935128.71
600835,9/30/2015,A,2320000337
600835,6/30/2015,A,973196132.1
600835,3/31/2015,A,292387551
600836,9/30/2015,A,14073532.89
600836,6/30/2015,A,10703544.07
600836,3/31/2015,A,10160400.53
600837,9/30/2015,A,11691715825
600837,6/30/2015,A,10928654864
600837,3/31/2015,A,4358038532
600838,9/30/2015,A,73180059.44
600838,6/30/2015,A,46090047.24
600838,3/31/2015,A,15654710.26
600839,9/30/2015,A,-134299481.4
600839,6/30/2015,A,96192569.97
600839,3/31/2015,A,117280025.1
600841,9/30/2015,A,67035536.5
600841,6/30/2015,A,60018752.42
600841,3/31/2015,A,41689556.97
600843,9/30/2015,A,170675702
600843,6/30/2015,A,109812102.6
600843,3/31/2015,A,44608349.6
600844,9/30/2015,A,7489358.51
600844,6/30/2015,A,28898469.72
600844,3/31/2015,A,-1415486.53
600845,9/30/2015,A,231099191.6
600845,6/30/2015,A,157690424.8
600845,3/31/2015,A,70967859.49
600846,9/30/2015,A,105870755.9
600846,6/30/2015,A,61809214.91
600846,3/31/2015,A,35809136.73
600847,9/30/2015,A,10060202.4
600847,6/30/2015,A,2696304.98
600847,3/31/2015,A,1047792.3
600848,9/30/2015,A,110865050
600848,6/30/2015,A,1839972.82
600848,3/31/2015,A,-2602090.21
600850,9/30/2015,A,185439463.4
600850,6/30/2015,A,105064610.4
600850,3/31/2015,A,33624683.79
600851,9/30/2015,A,145021639
600851,6/30/2015,A,109992192.7
600851,3/31/2015,A,8444802.95
600853,9/30/2015,A,12396153.43
600853,6/30/2015,A,4265008.65
600853,3/31/2015,A,-9004337.8
600854,9/30/2015,A,-24215565.82
600854,6/30/2015,A,11131081.46
600854,3/31/2015,A,35601846.17
600855,9/30/2015,A,10560598.35
600855,6/30/2015,A,13087546.06
600855,3/31/2015,A,-4214406.56
600856,9/30/2015,A,134896179.3
600856,6/30/2015,A,77572510.47
600856,3/31/2015,A,32588087.61
600857,9/30/2015,A,37390112.73
600857,6/30/2015,A,32179053.62
600857,3/31/2015,A,11181424.87
600858,9/30/2015,A,104728358.9
600858,6/30/2015,A,90893739.48
600858,3/31/2015,A,106751462.9
600859,9/30/2015,A,602975475.2
600859,6/30/2015,A,462937234.5
600859,3/31/2015,A,225445020.4
600860,9/30/2015,A,-119555593.6
600860,6/30/2015,A,-66774862.04
600860,3/31/2015,A,-33024650.9
600861,9/30/2015,A,79195962.5
600861,6/30/2015,A,42657133.34
600861,3/31/2015,A,29570055.96
600862,9/30/2015,A,-86759879.22
600862,6/30/2015,A,-46818941.06
600862,3/31/2015,A,-45540086.51
600863,9/30/2015,A,1489148411
600863,6/30/2015,A,779403491.7
600863,3/31/2015,A,108927242.4
600864,9/30/2015,A,71660927.9
600864,6/30/2015,A,104246660.2
600864,3/31/2015,A,64627290.7
600865,9/30/2015,A,103854803.2
600865,6/30/2015,A,66104997.82
600865,3/31/2015,A,34614564.16
600866,9/30/2015,A,-175177562.4
600866,6/30/2015,A,-107975305.1
600866,3/31/2015,A,-49269048.59
600867,9/30/2015,A,387478343.6
600867,6/30/2015,A,261449294.3
600867,3/31/2015,A,121229214.9
600868,9/30/2015,A,-10033484.1
600868,6/30/2015,A,-16327693.38
600868,3/31/2015,A,-33339511.34
600869,9/30/2015,A,257146066.1
600869,6/30/2015,A,162702501.5
600869,3/31/2015,A,84316048.28
600870,9/30/2015,A,6649639.95
600870,6/30/2015,A,1396715.25
600870,3/31/2015,A,2685886.49
600871,9/30/2015,A,-2059887000
600871,6/30/2015,A,-1380425000
600871,3/31/2015,A,-368775000
600872,9/30/2015,A,186316309.3
600872,6/30/2015,A,114551218.7
600872,3/31/2015,A,58611665.89
600873,9/30/2015,A,400301315.6
600873,6/30/2015,A,349308404.2
600873,3/31/2015,A,187400466.6
600874,9/30/2015,A,339169000
600874,6/30/2015,A,186562000
600874,3/31/2015,A,73312000
600875,9/30/2015,A,264432343.5
600875,6/30/2015,A,187537096.4
600875,3/31/2015,A,115223409.4
600876,9/30/2015,A,-162263938.6
600876,6/30/2015,A,-118933407.9
600876,3/31/2015,A,-34673295.8
600877,9/30/2015,A,-148208201.4
600877,6/30/2015,A,-82263659.27
600877,3/31/2015,A,-34073121.45
600879,9/30/2015,A,136701573.6
600879,6/30/2015,A,88374434.31
600879,3/31/2015,A,33932869.51
600880,9/30/2015,A,120626433.7
600880,6/30/2015,A,86117495.79
600880,3/31/2015,A,37524141.27
600881,9/30/2015,A,-140290579.2
600881,6/30/2015,A,-101430717.2
600881,3/31/2015,A,-224713833.6
600882,9/30/2015,A,-43206986.72
600882,6/30/2015,A,-17361781.05
600882,3/31/2015,A,-2573435.5
600883,9/30/2015,A,118572188.6
600883,6/30/2015,A,119603770.3
600883,3/31/2015,A,27263933.92
600884,9/30/2015,A,678972373.6
600884,6/30/2015,A,615625130
600884,3/31/2015,A,334543718.4
600885,9/30/2015,A,553023242
600885,6/30/2015,A,374128760.6
600885,3/31/2015,A,160363917.5
600886,9/30/2015,A,8448487310
600886,6/30/2015,A,4553369527
600886,3/31/2015,A,2290774319
600887,9/30/2015,A,3655691898
600887,6/30/2015,A,2674276709
600887,3/31/2015,A,1310314840
600888,9/30/2015,A,33832220.23
600888,6/30/2015,A,27910555.82
600888,3/31/2015,A,17395265.99
600889,9/30/2015,A,459975227.6
600889,6/30/2015,A,1646579.82
600889,3/31/2015,A,-1489312.88
600890,9/30/2015,A,-14824988.99
600890,6/30/2015,A,-12353714.78
600890,3/31/2015,A,-4418914.03
600891,9/30/2015,A,51465187.5
600891,6/30/2015,A,30300445.17
600891,3/31/2015,A,20650551.48
600892,9/30/2015,A,-3448620.25
600892,6/30/2015,A,-3012027.69
600892,3/31/2015,A,-400186.82
600893,9/30/2015,A,526718747.9
600893,6/30/2015,A,379613983.3
600893,3/31/2015,A,-45651497.15
600894,9/30/2015,A,2017223027
600894,6/30/2015,A,358577729.3
600894,3/31/2015,A,108453162.1
600895,9/30/2015,A,359420851.7
600895,6/30/2015,A,292746306.2
600895,3/31/2015,A,218630130.3
600896,9/30/2015,A,115776599.3
600896,6/30/2015,A,118599939.1
600896,3/31/2015,A,144037495.3
600897,9/30/2015,A,306528597.7
600897,6/30/2015,A,207312769
600897,3/31/2015,A,93962951.86
600898,9/30/2015,A,22112283.94
600898,6/30/2015,A,13838383.12
600898,3/31/2015,A,3783081.39
600900,9/30/2015,A,9493313212
600900,6/30/2015,A,5200237535
600900,3/31/2015,A,1886777379
600917,9/30/2015,A,283536405.5
600917,6/30/2015,A,215891248
600917,3/31/2015,A,86876132.31
600958,9/30/2015,A,5967714814
600958,6/30/2015,A,5932591187
600958,3/31/2015,A,1959791045
600959,9/30/2015,A,736806219.5
600959,6/30/2015,A,475563551.2
600959,3/31/2015,A,245938302.1
600960,9/30/2015,A,24418419.99
600960,6/30/2015,A,23076860.44
600960,3/31/2015,A,18346411.4
600961,9/30/2015,A,-471959299.9
600961,6/30/2015,A,-109391070.1
600961,3/31/2015,A,-83778228.86
600962,9/30/2015,A,-1614965.28
600962,6/30/2015,A,-10235252.48
600962,3/31/2015,A,-4576368.31
600963,9/30/2015,A,-282309296.8
600963,6/30/2015,A,-183042597.3
600963,3/31/2015,A,-97706991.77
600965,9/30/2015,A,135610653.1
600965,6/30/2015,A,42110306.19
600965,3/31/2015,A,21770321.51
600966,9/30/2015,A,62899534.83
600966,6/30/2015,A,51112316.08
600966,3/31/2015,A,10662725.07
600967,9/30/2015,A,-63214645.94
600967,6/30/2015,A,-26943260.28
600967,3/31/2015,A,-22926442.91
600969,9/30/2015,A,130466182.5
600969,6/30/2015,A,95449193.07
600969,3/31/2015,A,28554825.37
600970,9/30/2015,A,381036965.9
600970,6/30/2015,A,276261122.8
600970,3/31/2015,A,117138065.1
600971,9/30/2015,A,-890431246.5
600971,6/30/2015,A,-534496988.1
600971,3/31/2015,A,-156638534
600973,9/30/2015,A,101504380.2
600973,6/30/2015,A,49892165.85
600973,3/31/2015,A,17272043.88
600975,9/30/2015,A,-11899980.99
600975,6/30/2015,A,-38420894.01
600975,3/31/2015,A,-27520689.81
600976,9/30/2015,A,74621540.92
600976,6/30/2015,A,49371993.05
600976,3/31/2015,A,26792264.99
600978,9/30/2015,A,523721933.2
600978,6/30/2015,A,335842631.9
600978,3/31/2015,A,119340188.6
600979,9/30/2015,A,147508013
600979,6/30/2015,A,91334708.3
600979,3/31/2015,A,7828228.64
600980,9/30/2015,A,1820456.82
600980,6/30/2015,A,302719.19
600980,3/31/2015,A,1557634.64
600981,9/30/2015,A,914369964.9
600981,6/30/2015,A,29630813.95
600981,3/31/2015,A,4152834.23
600982,9/30/2015,A,89987805.11
600982,6/30/2015,A,79387248.56
600982,3/31/2015,A,34373035.31
600983,9/30/2015,A,349193586.6
600983,6/30/2015,A,203052682.3
600983,3/31/2015,A,113045069
600984,9/30/2015,A,2643910.56
600984,6/30/2015,A,-34571999.1
600984,3/31/2015,A,-17672318.71
600985,9/30/2015,A,72157919.08
600985,6/30/2015,A,47092241.48
600985,3/31/2015,A,16241566.74
600986,9/30/2015,A,85678028.13
600986,6/30/2015,A,23772478.59
600986,3/31/2015,A,7738141.78
600987,9/30/2015,A,398656781.8
600987,6/30/2015,A,251307231.1
600987,3/31/2015,A,92305725.26
600988,9/30/2015,A,100620022.8
600988,6/30/2015,A,125111703.8
600988,3/31/2015,A,19513095.1
600990,9/30/2015,A,32481498.2
600990,6/30/2015,A,13061193.17
600990,3/31/2015,A,1302140.31
600992,9/30/2015,A,12492907.59
600992,6/30/2015,A,8665666.79
600992,3/31/2015,A,3880421.21
600993,9/30/2015,A,176369976.2
600993,6/30/2015,A,137312437.5
600993,3/31/2015,A,69665209.73
600995,9/30/2015,A,120693194
600995,6/30/2015,A,98869391.43
600995,3/31/2015,A,97411552.24
600997,9/30/2015,A,-465766979
600997,6/30/2015,A,-200783515.1
600997,3/31/2015,A,-58420597.34
600998,9/30/2015,A,379603244.5
600998,6/30/2015,A,252590743.3
600998,3/31/2015,A,116037268.6
600999,9/30/2015,A,8835291978
600999,6/30/2015,A,7335128309
600999,3/31/2015,A,2665497227
601000,9/30/2015,A,912750179.6
601000,6/30/2015,A,616723637.9
601000,3/31/2015,A,265898894.8
601001,9/30/2015,A,-937697512.8
601001,6/30/2015,A,-549694095.2
601001,3/31/2015,A,-231139021.7
601002,9/30/2015,A,-14780460.08
601002,6/30/2015,A,-25450973.47
601002,3/31/2015,A,-15712071.74
601003,9/30/2015,A,-985367446.1
601003,6/30/2015,A,-631501400.8
601003,3/31/2015,A,-346987013.6
601005,9/30/2015,A,-3200094000
601005,6/30/2015,A,-2227545000
601005,3/31/2015,A,-829116000
601006,9/30/2015,A,11193508206
601006,6/30/2015,A,7344015995
601006,3/31/2015,A,3717090622
601007,9/30/2015,A,6962634.6
601007,6/30/2015,A,4216376.22
601007,3/31/2015,A,-4045127.28
601008,9/30/2015,A,43191931.37
601008,6/30/2015,A,29877580.94
601008,3/31/2015,A,14285719.42
601009,9/30/2015,A,5228153000
601009,6/30/2015,A,3601024000
601009,3/31/2015,A,1790266000
601010,9/30/2015,A,273041659.1
601010,6/30/2015,A,223780874.3
601010,3/31/2015,A,118513376.1
601011,9/30/2015,A,89060075.96
601011,6/30/2015,A,83999747.73
601011,3/31/2015,A,-22004482.95
601012,9/30/2015,A,252317631.1
601012,6/30/2015,A,133395172.5
601012,3/31/2015,A,91057878.45
601015,9/30/2015,A,-49213083.75
601015,6/30/2015,A,-25515040.68
601015,3/31/2015,A,14165097.05
601016,9/30/2015,A,189863571.8
601016,6/30/2015,A,186538756.4
601016,3/31/2015,A,82182849.93
601018,9/30/2015,A,2397574000
601018,6/30/2015,A,1623202000
601018,3/31/2015,A,819577000
601021,9/30/2015,A,1202356015
601021,6/30/2015,A,619519021
601021,3/31/2015,A,254323500
601028,9/30/2015,A,126855262.1
601028,6/30/2015,A,86110119.44
601028,3/31/2015,A,44318327.35
601038,9/30/2015,A,224232137.3
601038,6/30/2015,A,154751056.7
601038,3/31/2015,A,91654347.74
601058,9/30/2015,A,163813843.4
601058,6/30/2015,A,109982046
601058,3/31/2015,A,34667329.84
601069,9/30/2015,A,60287006.8
601069,6/30/2015,A,13770492.18
601069,3/31/2015,A,11702506.59
601088,9/30/2015,A,22880000000
601088,6/30/2015,A,16071000000
601088,3/31/2015,A,7656000000
601098,9/30/2015,A,1149354860
601098,6/30/2015,A,817637303
601098,3/31/2015,A,310824597.5
601099,9/30/2015,A,843032698.3
601099,6/30/2015,A,946276044.9
601099,3/31/2015,A,286910050
601100,9/30/2015,A,64493845.14
601100,6/30/2015,A,39980116.64
601100,3/31/2015,A,4991710.71
601101,9/30/2015,A,34157326.72
601101,6/30/2015,A,23791975.86
601101,3/31/2015,A,19239334.49
601106,9/30/2015,A,-1052000227
601106,6/30/2015,A,-525540761.9
601106,3/31/2015,A,-295631862.9
601107,9/30/2015,A,843777062.9
601107,6/30/2015,A,568653986.2
601107,3/31/2015,A,291408848.6
601111,9/30/2015,A,6680311000
601111,6/30/2015,A,4286463000
601111,3/31/2015,A,1895100000
601113,9/30/2015,A,-72733608.88
601113,6/30/2015,A,-15607676.08
601113,3/31/2015,A,-20522629.77
601116,9/30/2015,A,63691649.43
601116,6/30/2015,A,51184594.03
601116,3/31/2015,A,28104439.13
601117,9/30/2015,A,1941417154
601117,6/30/2015,A,1171517974
601117,3/31/2015,A,510855537.9
601118,9/30/2015,A,-479862947.6
601118,6/30/2015,A,-309944287.4
601118,3/31/2015,A,-109275336.9
601126,9/30/2015,A,145286684.9
601126,6/30/2015,A,73106252.96
601126,3/31/2015,A,9713537.86
601137,9/30/2015,A,53185819.62
601137,6/30/2015,A,37345773.93
601137,3/31/2015,A,23128296.61
601139,9/30/2015,A,472883339.7
601139,6/30/2015,A,370694800
